YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2004,9,6,0,32.5,24.5,88,2,180
2004,9,7,0,32.5,24.2,84,2,140
2004,9,8,0,32.5,23.6,82,2,220
2004,9,9,0,32,23.5,83,2,270
2004,9,10,0,32.5,24,87,2,300
2004,9,11,5.7,32,24.5,87,2,180
2004,9,12,4.4,32.4,24.4,88,2,220
2004,9,13,0,32.3,23,87,2,220
2004,9,14,0,32.6,23.3,79,3,270
2004,9,15,3.7,33.3,24.3,77,3,270
2004,9,16,1.1,30.2,23.5,90,2,70
2004,9,17,0,31.5,24,85,3,270
2004,9,18,0,32,24.7,84,3,140
2004,9,19,0,33.6,24.8,80,2,110
2004,9,20,0,33.5,24.7,79,3,270
2004,9,21,1.2,33.5,24.4,79,2,300
2004,9,22,0,32.9,24,77,3,70
2004,9,23,0,32.7,24.6,80,2,90
2004,9,24,1,33,25,86,3,70
2004,9,25,0,32.9,25.2,79,2,270
2004,9,26,0.3,32.1,24.9,83,2,270
2004,9,27,0,33.2,24.7,78,2,160
2004,9,28,0,33.4,25.2,78,2,270
2004,9,29,0,33.5,24.7,76,3,100
2004,9,30,0,33.8,24.9,78,3,270
2004,10,1,16,33,23.8,86,2,270
2004,10,2,39,28.3,23.3,93,2,270
2004,10,3,33.3,27.7,23.5,95,2,250
2004,10,4,2.7,32.7,24.8,81,3,220
2004,10,5,10.8,32.5,24.1,82,4,270
2004,10,6,47.6,27.6,22.7,92,2,300
2004,10,7,9.7,29.5,23.5,93,2,320
2004,10,8,1,32.7,23.1,92,2,320
2004,10,9,0,31.5,23.5,85,1,180
2004,10,10,0,32.7,22.7,84,2,180
2004,10,11,0,33.1,23.8,80,3,140
2004,10,12,0,33.1,24.2,79,2,140
2004,10,13,0,32,22.9,81,2,270
2004,10,14,14.5,32.7,23.6,81,2,90
2004,10,15,0.2,30.5,24,88,2,270
2004,10,16,0.6,32.5,24,85,2,180
2004,10,17,12.3,30.5,23,89,2,220
2004,10,18,0.4,30.5,23.3,88,2,320
2004,10,19,0,32.4,23.2,80,2,140
2004,10,20,0,31.8,23.6,80,2,110
2004,10,21,0,32.2,24.6,82,2,110
2004,10,22,11,32.5,24.5,85,2,90
2004,10,23,0,31.6,24,83,5,90
2004,10,24,0,31.7,24.3,79,3,90
2004,10,25,0,31.8,24.1,81,3,90
2004,10,26,0,32.3,23.5,82,4,90
2004,10,27,0,32.5,25.1,77,4,90
2004,10,28,0.1,31.9,25.4,81,4,100
2004,10,29,107.4,29,23.4,97,2,270
2004,10,30,0.8,28.4,23.5,95,2,270
2004,10,31,12.9,32.1,24,86,3,270
2004,11,1,1,31.5,24.1,86,5,90
2004,11,2,0,31.6,24.3,83,4,90
2004,11,3,0,31.9,25,81,4,70
2004,11,4,0,31.7,24.5,82,4,90
2004,11,5,0,32,24.3,88,3,90
2004,11,6,0,32,24.5,88,3,90
2004,11,7,0,32,25,87,2,90
2004,11,8,1,32,24,84,3,90
2004,11,9,0,32.4,25,84,3,90
2004,11,10,1.2,30.3,23,90,2,270
2004,11,11,0,33,25,78,3,90
2004,11,12,0.1,32.5,26.3,85,3,70
2004,11,13,0,32.5,24.1,85,5,70
2004,11,14,0,32,23,79,4,80
2004,11,15,0.1,33.9,24.5,80,3,320
2004,11,16,0,33.2,22.5,76,3,340
2004,11,17,0,33.6,25.5,80,2,320
2004,11,18,0,33.2,25,74,4,340
2004,11,19,0,33,22.5,80,4,340
2004,11,20,0,34.5,24.2,78,2,340
2004,11,21,21.2,31,23.3,83,3,270
2004,11,22,0,31.9,23.7,82,3,140
2004,11,23,2,31.7,23,82,3,90
2004,11,24,0,32.4,23.8,82,3,100
2004,11,25,0,32.4,24.4,80,5,90
2004,11,26,0,32.5,23.9,84,4,70
2004,11,27,0,32,24.4,82,5,70
2004,11,28,0,33.4,25,79,4,340
2004,11,29,74,31.5,24.4,87,3,340
2004,11,30,1.4,31.5,24.8,82,2,270
2004,12,1,0.7,32.1,24.8,87,2,70
2004,12,2,0,32.5,25.4,84,2,340
2004,12,3,5.4,30,24.2,94,2,270
2004,12,4,0,31.5,23.5,88,2,270
2004,12,5,0,32.1,25,83,3,100
2004,12,6,0,31.6,24.5,80,5,70
2004,12,7,0,31.7,24.8,81,5,70
2004,12,8,0,31.1,24.2,74,6,70
2004,12,9,0,31,23.7,75,5,70
2004,12,10,2.6,31.5,23.5,84,4,70
2004,12,11,0,31,23.5,85,4,70
2004,12,12,0,31.7,23.5,81,3,70
2004,12,13,0,31,25.8,80,6,70
2004,12,14,0.1,31.3,24.5,78,6,70
2004,12,15,0.4,31.5,24,85,3,90
2004,12,16,0.2,31.5,24.6,82,3,270
2004,12,17,0,31.8,24.8,84,4,70
2004,12,18,1.2,31.5,24.6,86,2,110
2004,12,19,0,31.5,24.2,84,2,90
2004,12,20,57.4,31.5,22.5,91,3,300
2004,12,21,0.4,30.6,23.9,81,5,90
2004,12,22,0,31,24.8,81,5,70
2004,12,23,0,30.8,23,79,4,90
2004,12,24,0,31.1,22,82,4,70
2004,12,25,0.2,31.5,24,85,2,300
2004,12,26,0,31.3,25,81,4,90
2004,12,27,0,31.1,25,81,5,70
2004,12,28,0,31,23.5,82,4,90
2004,12,29,0,32,24.4,86,3,90
2004,12,30,0,31.5,22.7,82,4,90
2004,12,31,0,31.5,23.5,84,3,90
2005,1,1,0,31.5,23.5,85,5,90
2005,1,2,0.2,31.5,23.5,81,2,70
2005,1,3,0,30.5,24.6,83,3,70
2005,1,4,0,31.9,24.2,82,3,90
2005,1,5,0,31.3,23.6,84,3,90
2005,1,6,0,31.7,25.1,82,4,90
2005,1,7,0,30.5,22.8,80,5,90
2005,1,8,0,31,22.8,84,3,90
2005,1,9,0,31.1,23,79,4,70
2005,1,10,0,30.6,22.2,80,4,90
2005,1,11,0,31,23.2,80,3,90
2005,1,12,0,32.7,23.2,80,3,270
2005,1,13,0,32.4,23.5,80,2,360
2005,1,14,0,31,22.5,81,4,320
2005,1,15,0,31,21,76,4,320
2005,1,16,0,30.5,20.6,72,4,360
2005,1,17,0,31.5,22.3,75,3,320
2005,1,18,0,31.3,22.4,80,3,320
2005,1,19,0.3,29.8,23.9,88,3,90
2005,1,20,0,31.1,24,78,5,90
2005,1,21,0,31,24,76,6,90
2005,1,22,0,31,20.9,77,4,90
2005,1,23,0,31,21.3,76,4,90
2005,1,24,0,30.5,22.2,82,3,90
2005,1,25,0,31.1,22.1,78,3,90
2005,1,26,0,30.5,22.1,78,3,90
2005,1,27,0,30.5,21.8,80,3,90
2005,1,28,0,30.5,20.5,81,2,90
2005,1,29,0.2,30.6,22.5,85,3,90
2005,1,30,0,31.2,23.3,80,3,90
2005,1,31,0,32.6,23.8,78,3,90
2005,2,1,0,33.7,21.6,72,3,360
2005,2,2,0,31,22,79,4,90
2005,2,3,0,31.2,23.3,78,5,90
2005,2,4,0,31.3,22.5,82,2,90
2005,2,5,0,31,22.4,80,4,90
2005,2,6,0,31,23,72,4,70
2005,2,7,0,31.5,22.5,74,3,50
2005,2,8,0,30.5,22,79,4,90
2005,2,9,0,31,21.5,77,4,90
2005,2,10,0,31,21.3,74,3,90
2005,2,11,0,31.1,23.1,81,2,90
2005,2,12,0,31,22,82,4,90
2005,2,13,0,31.2,23.6,77,4,90
2005,2,14,0,31,21.8,76,3,70
2005,2,15,0,32.1,24.3,78,2,90
2005,2,16,0,31.6,24,81,3,90
2005,2,17,0,32.4,23.4,81,3,90
2005,2,18,0,32.2,23,84,2,90
2005,2,19,0,33.3,23.5,76,3,320
2005,2,20,0.6,34,23.8,80,4,50
2005,2,21,0,32.5,23.9,81,4,90
2005,2,22,0,32.7,23,77,3,50
2005,2,23,0,32.1,22.2,78,3,110
2005,2,24,0,32,22.5,78,2,90
2005,2,25,0,32,24,80,2,90
2005,2,26,0,32,23.5,82,2,90
2005,2,27,0,32.1,22.4,71,3,90
2005,2,28,0,32.5,21.8,72,3,90
2005,3,1,0,32.2,22.1,73,4,90
2005,3,2,0,32.5,22.4,74,3,90
2005,3,3,0,32,23,73,3,70
2005,3,4,0,34.5,24,74,4,340
2005,3,5,0,32,24.2,75,5,360
2005,3,6,0.5,31.6,22.6,75,3,360
2005,3,7,0,31.5,25.8,73,8,90
2005,3,8,0,32,25,70,6,90
2005,3,9,0,31.8,24,79,4,90
2005,3,10,0,32,23.5,78,2,90
2005,3,11,0,32.3,23,75,2,90
2005,3,12,0,32,23.1,83,2,90
2005,3,13,0,33.4,24,73,4,320
2005,3,14,0,32.9,26.3,74,7,90
2005,3,15,0,31.7,23.5,72,4,70
2005,3,16,0,31.8,20.6,75,5,70
2005,3,17,0,36.4,23.6,64,3,340
2005,3,18,0,36,25,80,3,110
2005,3,19,0,32.2,25.2,80,5,90
2005,3,20,0,32.6,25,74,6,90
2005,3,21,0,32.5,25.5,75,4,90
2005,3,22,0,33,24.7,76,4,90
2005,3,23,0,32.8,24.1,75,3,90
2005,3,24,0.2,33.1,24.4,74,4,90
2005,3,25,0,32.7,25,77,6,100
2005,3,26,0,32.2,24.5,78,5,90
2005,3,27,0,32.5,26.3,76,2,80
2005,3,28,0,33,24.6,79,3,90
2005,3,29,0,33,24.6,75,3,90
2005,3,30,0,33.2,24.4,77,3,90
2005,3,31,0,32.6,24.5,74,3,90
2005,4,1,0,33.7,25.2,82,3,90
2005,4,2,0,33.5,24.5,80,4,90
2005,4,3,0,34.4,24.9,73,4,90
2005,4,4,0,33.6,27,75,5,90
2005,4,5,1.4,33,25.2,76,6,90
2005,4,6,0,32.7,25.3,78,4,90
2005,4,7,0,32.8,25.4,73,3,90
2005,4,8,0,31.7,24.4,82,3,290
2005,4,9,0,32,25.4,84,3,90
2005,4,10,0,33.5,24,82,3,90
2005,4,11,0,33.5,25,74,4,90
2005,4,12,0,33.5,24.6,80,4,110
2005,4,13,1.2,33.7,23.5,74,4,90
2005,4,14,0,33.1,23.5,77,4,90
2005,4,15,1.8,33,23.8,80,3,290
2005,4,16,0,33,23.8,77,3,90
2005,4,17,0.5,33.5,23.4,78,4,90
2005,4,18,0,33.5,24.6,75,3,90
2005,4,19,0,33.8,25.6,76,3,90
2005,4,20,0,33.8,24.8,75,4,90
2005,4,21,0.4,33.1,24.8,74,3,90
2005,4,22,0,32.5,24.4,77,3,90
2005,4,23,0,33,23.8,77,3,110
2005,4,24,0,34,23.6,71,3,90
2005,4,25,0,34,24.6,71,3,110
2005,4,26,0,33.7,24.4,72,3,110
2005,4,27,0,33,24.8,72,3,110
2005,4,28,0,34,24,74,3,140
2005,4,29,0,34.3,26,73,2,140
2005,4,30,0,34.2,25.8,78,3,110
2005,5,1,0,34.7,25.5,76,3,90
2005,5,2,0,34.4,26.7,74,3,90
2005,5,3,0,35,27.2,75,3,90
2005,5,4,0,35.4,26.5,72,4,90
2005,5,5,0,35,26.5,72,3,110
2005,5,6,85.8,34.5,24,77,2,110
2005,5,7,0.2,32.5,25,86,2,140
2005,5,8,0,36,25.8,80,3,140
2005,5,9,0,33.8,26.4,78,3,140
2005,5,10,0,34.5,25.6,76,3,180
2005,5,11,20.8,35,24.5,82,3,180
2005,5,12,11,29.3,24.6,86,2,270
2005,5,13,0.6,31.8,25.2,89,2,290
2005,5,14,1.8,32,25.4,88,2,110
2005,5,15,21.8,32.6,25.3,82,3,160
2005,5,16,0,33,24.6,86,3,140
2005,5,17,0,33.6,25.4,75,2,110
2005,5,18,0,33.3,25.2,82,2,290
2005,5,19,0.4,32.7,24,88,2,350
2005,5,20,0,31.7,24.9,87,2,90
2005,5,21,10.6,32.8,25.6,81,3,160
2005,5,22,0,32.8,25.4,81,3,160
2005,5,23,0,32.8,25,82,3,160
2005,5,24,0,33.3,25.7,79,2,140
2005,5,25,0,33.1,25.7,81,3,160
2005,5,26,0,33,25.2,80,2,160
2005,5,27,0,32.5,25,85,3,270
2005,5,28,0,32.1,25,86,3,270
2005,5,29,1.5,32.8,24.3,84,3,270
2005,5,30,0,33,24.5,82,3,270
2005,5,31,0,33.2,24.5,80,2,270
2005,6,1,0,34.3,25.2,82,3,270
2005,6,2,33.2,33,25,89,3,180
2005,6,3,0,31.8,25.5,87,2,180
2005,6,4,0,31.7,25,89,2,180
2005,6,5,20.8,32.6,24.4,86,3,270
2005,6,6,9.2,31.7,24.5,89,2,180
2005,6,7,0.6,30.3,25,88,2,220
2005,6,8,0.2,30,24.5,88,2,200
2005,6,9,10.2,33,23.8,86,3,180
2005,6,10,0,31.7,24.6,84,2,160
2005,6,11,0,32.5,24.4,87,2,180
2005,6,12,0,33,24.5,84,3,180
2005,6,13,0.2,32.8,25.2,82,3,180
2005,6,14,3.4,30.3,24,89,2,180
2005,6,15,0,32.4,25.1,80,2,140
2005,6,16,0,32.5,24.1,81,2,180
2005,6,17,0,32.5,25.2,84,2,110
2005,6,18,0,33.2,25,82,2,110
2005,6,19,0,33.2,25.5,78,3,140
2005,6,20,0.4,33.2,24.8,78,3,160
2005,6,21,0,31.1,25.7,86,1,110
2005,6,22,0.3,33,25,79,3,140
2005,6,23,0.4,33,24.9,84,2,160
2005,6,24,6.1,29,23.2,95,2,30
2005,6,25,4,33.6,23.7,85,2,160
2005,6,26,3,32.3,24.6,81,2,180
2005,6,27,8.2,32.5,24.4,83,2,200
2005,6,28,14,32.9,24,86,3,180
2005,6,29,10.3,30.9,24,90,2,180
2005,6,30,2.6,30,24.2,90,2,290
2005,7,1,6.1,27.2,24,96,2,270
2005,7,2,0.2,30.6,23.9,88,2,180
2005,7,3,1.4,32.5,23.6,86,2,110
2005,7,4,1.2,32.1,24,86,2,90
2005,7,5,0.1,30.7,24.4,82,2,270
2005,7,6,0,31.9,23.5,83,2,180
2005,7,7,10.7,32.3,23.5,88,2,180
2005,7,8,0,32.6,23.9,84,2,110
2005,7,9,23.1,33,23.5,87,2,180
2005,7,10,3.4,32.5,22.6,89,2,280
2005,7,11,0,32.5,24.5,81,2,140
2005,7,12,0,34,24.5,76,2,90
2005,7,13,0,33.2,24.5,86,2,290
2005,7,14,0,33.9,24.8,81,3,290
2005,7,15,0,33.5,24.5,84,2,270
2005,7,16,0,33.4,24.8,83,2,270
2005,7,17,86.8,33,24.5,88,2,180
2005,7,18,0,34.5,24.2,80,3,270
2005,7,19,0.2,33,24.5,80,2,250
2005,7,20,11.2,33.9,24,83,2,240
2005,7,21,27.9,31.5,24.2,85,3,260
2005,7,22,50.3,32,23.4,90,2,240
2005,7,23,17.4,30,23.4,85,2,240
2005,7,24,5.4,28.5,24.2,90,2,260
2005,7,25,1.8,28.6,24.3,91,2,240
2005,7,26,2.2,31.6,24.3,87,2,180
2005,7,27,11.3,32.4,24,91,3,220
2005,7,28,0,32,24.9,86,3,200
2005,7,29,4.6,31.5,24.2,89,2,180
2005,7,30,0.2,31.5,23.8,88,2,110
2005,7,31,0,33.6,24,74,2,160
2005,8,1,0,34.6,24.5,74,3,340
2005,8,2,0.1,31.9,24.2,79,2,250
2005,8,3,10.2,29.6,24.5,85,2,220
2005,8,4,0.7,30.9,24.5,82,2,220
2005,8,5,0,34.5,25.2,74,3,270
2005,8,6,4.1,34,25.6,88,3,220
2005,8,7,5.9,31,23.6,87,2,220
2005,8,8,0,34.7,24.6,78,3,250
2005,8,9,0,33.4,24.5,81,2,200
2005,8,10,0,33.9,25.8,75,3,270
2005,8,11,0,33.5,26.5,78,3,200
2005,8,12,0,31.5,25.2,85,3,180
2005,8,13,0,31.5,23.6,83,3,180
2005,8,14,0,33,24,76,2,140
2005,8,15,0.2,33.3,24.1,79,2,180
2005,8,16,4.4,32.8,24.5,82,3,180
2005,8,17,0.4,33.9,25.3,80,3,180
2005,8,18,0,33,25.4,81,3,180
2005,8,19,0,32,24.6,86,3,140
2005,8,20,0,33,24.4,84,3,180
2005,8,21,0,33.5,24.5,76,2,140
2005,8,22,0,33,25.1,79,2,140
2005,8,23,0.2,32.5,23.5,79,2,20
2005,8,24,0,32.7,24.3,75,2,340
2005,8,25,0,32.5,25,77,2,20
2005,8,26,0,32.6,24,88,2,180
2005,8,27,44.2,31.6,23.5,97,2,290
2005,8,28,3.2,31.4,24.3,88,2,180
2005,8,29,0.1,30.5,24,85,2,300
2005,8,30,0,32.1,23.4,80,3,180
2005,8,31,0.4,32.6,24,82,3,180
2005,9,1,1.4,32.2,24,84,2,180
2005,9,2,0.2,32,24.5,87,2,180
2005,9,3,0,32.9,25,86,3,180
2005,9,4,0,32.5,24.5,84,2,140
2005,9,5,0,33.6,25.3,76,2,320
2005,9,6,0,32.6,25,82,2,180
2005,9,7,0,33.9,25,81,2,180
2005,9,8,3.7,32.5,25,86,2,320
2005,9,9,12.5,31.5,24.2,88,3,250
2005,9,10,22.8,31.5,23.7,96,2,220
2005,9,11,10.1,31.6,24.4,90,3,210
2005,9,12,1.8,33.5,24,84,3,200
2005,9,13,0,32.5,24.5,87,2,180
2005,9,14,8.4,34.7,24.3,76,4,280
2005,9,15,11.5,28,24,89,2,270
2005,9,16,50,30.5,24,94,4,210
2005,9,17,38.7,29,23.5,98,2,180
2005,9,18,0,32.1,23.3,82,2,140
2005,9,19,0.9,34,24.6,74,2,320
2005,9,20,32.7,31.9,24.5,85,3,250
2005,9,21,4.2,32.2,24,79,4,270
2005,9,22,12.5,29,23.4,86,2,250
2005,9,23,0,32.5,24,88,2,180
2005,9,24,0,32,24,88,2,160
2005,9,25,4.4,32.7,24,88,3,160
2005,9,26,0,32.3,24,83,2,180
2005,9,27,0,34.4,25.2,78,2,320
2005,9,28,8,32.8,23.6,88,3,340
2005,9,29,0,32.5,24,81,2,90
2005,9,30,12.8,32.5,24.7,86,2,180
2005,10,1,0,33,24.6,83,2,180
2005,10,2,7.3,32.7,24.6,82,2,180
2005,10,3,2.8,32.9,24.5,83,2,290
2005,10,4,4.9,32.6,24.2,92,2,290
2005,10,5,0.4,33.6,23.7,84,2,270
2005,10,6,2.2,32.6,24.5,78,2,110
2005,10,7,1.3,28.8,24.3,96,1,270
2005,10,8,5.9,32,23.6,96,2,260
2005,10,9,0.2,32.4,23.5,86,2,280
2005,10,10,0,32.2,23.6,82,2,110
2005,10,11,0,32.6,24.4,80,2,160
2005,10,12,0,33.3,24.9,80,2,270
2005,10,13,0,33,24.5,76,2,180
2005,10,14,0,33.5,24.5,85,2,290
2005,10,15,0,33.5,24.9,80,2,180
2005,10,16,0,34.5,24.6,77,2,70
2005,10,17,17.3,33.5,23.6,86,2,220
2005,10,18,2.4,33,24.5,81,2,280
2005,10,19,17.5,31.6,24.4,84,2,40
2005,10,20,41,26.5,24,95,2,280
2005,10,21,0,32.6,24.5,86,2,140
2005,10,22,2.6,32.6,24.7,87,2,270
2005,10,23,0,32.5,25,83,3,90
2005,10,24,1.6,32.2,25.2,82,3,90
2005,10,25,6.9,32,25.1,91,2,90
2005,10,26,1.9,31,25.5,86,3,90
2005,10,27,69,32.2,24.5,86,1,140
2005,10,28,0.7,32,25.1,88,2,220
2005,10,29,31.1,31.6,23.8,91,3,200
2005,10,30,1.8,32.2,24.2,88,2,180
2005,10,31,2.2,32.5,23.9,88,1,130
2005,11,1,0,32,25,86,2,340
2005,11,2,0,32.8,26,81,3,90
2005,11,3,23.2,30,25.1,88,2,270
2005,11,4,5.6,32,25.2,91,2,320
2005,11,5,0,33,24.5,88,2,70
2005,11,6,1.5,34,24.5,85,2,270
2005,11,7,4.1,32,24.2,89,2,290
2005,11,8,0,32.8,24.7,81,2,90
2005,11,9,0.1,32.8,23.5,85,2,340
2005,11,10,0,33.1,25.1,79,2,120
2005,11,11,0.6,32.7,25,93,2,170
2005,11,12,0.4,32.5,24,84,2,110
2005,11,13,1,33.5,24.5,81,2,340
2005,11,14,0.2,32.7,24.4,86,2,270
2005,11,15,5.2,33.1,24.3,84,2,180
2005,11,16,0,32.6,24,83,2,340
2005,11,17,0.1,33,25,80,2,110
2005,11,18,0,32,23.4,83,2,90
2005,11,19,0,31.8,23,83,3,320
2005,11,20,0,33.6,23.9,85,3,90
2005,11,21,2.8,32,25,83,2,90
2005,11,22,2.2,30.9,24,86,2,110
2005,11,23,0,32.1,24.5,83,3,90
2005,11,24,21.5,31.2,23.6,90,2,280
2005,11,25,0,32,24.3,88,2,270
2005,11,26,0,32.5,24,85,3,90
2005,11,27,18,29.2,24.5,93,2,110
2005,11,28,46.1,31,24,94,2,140
2005,11,29,0,32,24,83,2,270
2005,11,30,0,32.4,25,84,2,110
2005,12,1,13.3,32.6,24,82,4,90
2005,12,2,4.2,30.5,24,89,2,360
2005,12,3,7,31,23.4,93,2,270
2005,12,4,0,31.4,24.2,90,2,110
2005,12,5,0,32,24.5,84,2,110
2005,12,6,0.7,31.5,24.8,83,2,20
2005,12,7,44.6,30.9,23.7,88,3,70
2005,12,8,108,29.5,23.5,93,2,70
2005,12,9,43.8,25.5,23.7,97,2,270
2005,12,10,10.9,31,24.2,90,1,270
2005,12,11,10.7,31,24.5,91,2,340
2005,12,12,115,26.1,23.5,97,2,90
2005,12,13,2.5,28.5,23.5,91,2,270
2005,12,14,0.2,31.6,24.5,84,3,90
2005,12,15,0,31.6,23.5,81,5,90
2005,12,16,5.1,32,24.5,85,3,90
2005,12,17,61.9,28.6,24.2,94,4,140
2005,12,18,16.7,28,24.8,94,6,90
2005,12,19,67.6,30.4,23.9,91,6,70
2005,12,20,0.1,31,24.5,88,3,90
2005,12,21,10.6,30,24.5,89,2,40
2005,12,22,3.3,30.5,25.6,80,7,70
2005,12,23,1.2,29,24.6,84,7,90
2005,12,24,0,30.5,23.6,80,5,90
2005,12,25,0,31,23.5,85,3,90
2005,12,26,19.5,29,23.5,96,2,320
2005,12,27,1.5,30.9,25,85,3,180
2005,12,28,25.5,31,25,94,2,140
2005,12,29,13.7,30.5,25,88,2,90
2005,12,30,0,31,24.1,86,2,90
2005,12,31,0,31,24.6,87,2,90
2006,1,1,0,30.5,24.6,90,4,90
2006,1,2,0,31,25,88,4,90
2006,1,3,0,31.1,24.6,80,6,90
2006,1,4,0,31,26,83,5,90
2006,1,5,0,31,24.8,84,5,90
2006,1,6,0,31,23,84,4,70
2006,1,7,0,30.3,22.2,80,4,90
2006,1,8,0,30.5,24.3,81,7,90
2006,1,9,0.2,31,25,86,4,90
2006,1,10,0,31,25.9,79,6,90
2006,1,11,0,30.8,23.8,77,5,90
2006,1,12,0,30.8,23.6,80,5,90
2006,1,13,0,31.3,23.5,86,3,90
2006,1,14,0,31,23,85,3,90
2006,1,15,0,31.6,23,84,3,90
2006,1,16,0,31.6,24,83,4,90
2006,1,17,0,32.5,24.5,80,4,90
2006,1,18,0,32.4,24.7,81,5,90
2006,1,19,0,32.6,23.8,81,3,90
2006,1,20,14.4,33,23.6,86,3,90
2006,1,21,0,32,23.4,83,3,110
2006,1,22,0,33.2,23,77,3,40
2006,1,23,0,31.5,24,81,4,340
2006,1,24,0,32.8,25.2,75,4,340
2006,1,25,2.1,32,23.5,83,2,160
2006,1,26,0,32.1,25,81,3,90
2006,1,27,0,31.6,22.5,86,2,90
2006,1,28,0,31.7,23.5,83,2,90
2006,1,29,0,32,24.8,82,2,90
2006,1,30,0,32,23,84,4,110
2006,1,31,0,32,23.5,81,4,90
2006,2,1,0,32.5,25.5,78,4,70
2006,2,2,0,32.8,23.6,83,6,90
2006,2,3,0,31.7,24.6,86,4,90
2006,2,4,0,31.5,26.3,81,8,70
2006,2,5,0,31.8,24.5,73,8,90
2006,2,6,0,32,23.8,79,4,90
2006,2,7,0,31.8,25.8,79,5,90
2006,2,8,0,31.5,26,75,7,70
2006,2,9,0,31.3,26.1,73,9,70
2006,2,10,0,31.5,24.4,72,6,70
2006,2,11,0,31.5,23.4,78,5,70
2006,2,12,0,32.2,24.3,78,4,90
2006,2,13,0,32,25.2,80,4,70
2006,2,14,0.6,31.5,25.3,81,4,90
2006,2,15,0,31.7,24.4,82,4,90
2006,2,16,0,32.4,25.4,79,4,90
2006,2,17,0,32.3,25.8,78,6,90
2006,2,18,0,32,26,78,5,90
2006,2,19,0,32.1,23.2,78,5,90
2006,2,20,0,32.2,24.4,77,4,90
2006,2,21,0,32.4,24.4,78,6,90
2006,2,22,0,32,24.6,81,5,90
2006,2,23,0,32.1,26.2,79,6,90
2006,2,24,0,32.7,25.4,76,6,90
2006,2,25,0,31.8,24.4,78,4,90
2006,2,26,0,32.1,24.4,85,3,90
2006,2,27,0,32.5,24,77,2,90
2006,2,28,0,32.3,23.5,77,2,90
2006,3,1,0,34.4,23.8,72,3,340
2006,3,2,0,33.5,22.8,72,4,340
2006,3,3,0,33.5,23.2,74,4,30
2006,3,4,0,33.5,23.5,79,3,70
2006,3,5,0,34,25,78,4,70
2006,3,6,15.7,33,24.6,81,3,360
2006,3,7,0,32.6,24.8,82,3,70
2006,3,8,0,32.9,25.6,80,4,90
2006,3,9,0.6,33.4,25.2,76,4,90
2006,3,10,64.9,28,23.9,92,3,70
2006,3,11,52,27,24.5,97,3,90
2006,3,12,6.1,30.6,23.5,90,3,160
2006,3,13,0.2,31,23.7,85,2,110
2006,3,14,1.5,31,23.7,84,2,90
2006,3,15,0,31.5,22.5,80,3,90
2006,3,16,0,31.4,24,81,4,90
2006,3,17,0,31.8,24.6,83,3,70
2006,3,18,0,32,24.6,82,2,110
2006,3,19,0,32.5,24.5,80,4,110
2006,3,20,0,32,26.2,78,6,90
2006,3,21,1.3,32.3,25.1,80,4,70
2006,3,22,0,32,24.2,81,3,90
2006,3,23,0,32.4,24.5,82,3,90
2006,3,24,0,32,25,84,2,90
2006,3,25,0,32.5,26.2,81,2,90
2006,3,26,0,32.5,27,82,3,90
2006,3,27,0,33,25.2,79,2,140
2006,3,28,0,33.1,24.9,78,3,90
2006,3,29,0,33.5,25.2,81,3,90
2006,3,30,0,33.4,25.2,77,3,90
2006,3,31,0,33.3,25.6,78,2,90
2006,4,1,0.2,33,25.5,78,2,90
2006,4,2,0.1,33,25,81,2,90
2006,4,3,0,33.5,25,79,3,90
2006,4,4,0,33.1,26.8,76,4,90
2006,4,5,4.8,33.1,26.5,83,2,90
2006,4,6,3.2,32.7,25,81,2,140
2006,4,7,16.9,30,25,88,2,70
2006,4,8,4.8,33,25.3,87,2,160
2006,4,9,43,32.2,24.5,87,3,110
2006,4,10,7.9,30,24.3,90,2,340
2006,4,11,0,32.3,24.3,83,3,90
2006,4,12,3,32.9,26.5,79,2,90
2006,4,13,0,32.8,24.7,82,3,90
2006,4,14,0,33.1,26,79,3,90
2006,4,15,2.8,33,24.7,82,3,110
2006,4,16,0,33.1,23.4,83,3,110
2006,4,17,0,32.8,25.3,79,3,70
2006,4,18,0,32.8,24.7,79,3,90
2006,4,19,0,33,24.4,77,3,90
2006,4,20,0.1,33.5,24.4,81,3,90
2006,4,21,0,33.2,24.5,79,2,90
2006,4,22,0,33,25.1,80,2,90
2006,4,23,0,33.1,25.4,83,3,90
2006,4,24,0,32.7,25.5,85,2,90
2006,4,25,0,33.2,25.8,83,2,90
2006,4,26,0,33.5,25.2,82,2,90
2006,4,27,0.6,33,26,83,2,90
2006,4,28,0,33.2,24.7,82,2,180
2006,4,29,0,33.9,24.5,78,3,140
2006,4,30,0,33.4,25.7,76,3,110
2006,5,1,0,33.3,26,77,3,90
2006,5,2,0,33.7,26,79,3,110
2006,5,3,0,34.2,25.2,78,3,90
2006,5,4,0,34.1,26.3,72,3,90
2006,5,5,0,34.5,26.2,74,2,160
2006,5,6,0,34.5,25.5,72,3,110
2006,5,7,0,35.2,25.1,74,3,90
2006,5,8,0,35,25.1,74,4,360
2006,5,9,0,34.1,24.8,75,3,90
2006,5,10,6.6,34.6,25,77,3,70
2006,5,11,0,34.9,26,72,3,110
2006,5,12,50,30,24.2,87,2,320
2006,5,13,46.4,26.5,23.1,94,3,360
